treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
273,0.7619341299225567,0.828969861318564,0.06703573139600727,3.925282738708714e-49,gray,No
276,0.96597784104946,0.73989179116821,-0.22608604988125003,1.2597025214541938e-88,gray,No
277,0.7962225853947877,0.7804437224982331,-0.015778862896554613,7.588881288429992e-07,gray,No
278,0.7042469826905223,0.941254403978284,0.23700742128776164,1.1041627873513426e-174,gray,No
279,0.5795977038562032,0.9157417634844052,0.33614405962820193,8.185611204116884e-155,gray,No
280,0.8180797449663569,0.7353900612023413,-0.08268968376401564,4.81156653223331e-43,gray,No
284,0.7054966180540129,0.8414898266586945,0.13599320860468167,7.351458446418921e-82,gray,No
287,0.8778756522360702,0.7585796874546162,-0.11929596478145399,1.0783466417938872e-59,gray,No
289,0.9430695212452996,0.8974671112316804,-0.0456024100136192,2.7430082685273173e-56,gray,No
292,0.8558398435446963,0.749416405964594,-0.10642343758010231,1.7790474726728996e-54,gray,No
294,0.8161690067136207,0.7570153238127856,-0.059153682900835114,3.6834941321453473e-32,gray,No
295,0.9472823343226956,0.9056242638928071,-0.04165807042988845,2.5765107957246985e-60,gray,No
296,0.9260715051500085,0.7453601455801534,-0.18071135956985507,2.1332655239271345e-75,gray,No
297,0.7810503408526112,0.9368038629508938,0.15575352209828264,4.836851807020013e-162,gray,No
298,0.8471224968023134,0.9241477516792148,0.07702525487690137,3.0723621547270054e-96,gray,No
299,0.9658206625630332,0.9024568314075795,-0.06336383115545374,6.378983635155842e-74,gray,No
302,0.8714328571338636,0.8274321933306144,-0.044000663803249296,3.987841774627068e-34,gray,No
304,0.7100353618432924,0.9120047265424218,0.2019693646991294,3.5534442893345723e-131,gray,No
305,0.8563744819564284,0.7413495833957886,-0.1150248985606398,3.326958672760399e-58,gray,No
306,0.9086538135854476,0.7800957357703937,-0.1285580778150539,5.531284971962941e-66,gray,No
308,0.8784573861336492,0.8920964596020816,0.013639073468432406,5.0082061531672094e-14,gray,No
309,0.7923485556294477,0.8735501923883856,0.08120163675893788,5.537286765247767e-75,gray,No
311,0.9286942904114975,0.9370266592961336,0.008332368884636066,4.87782753175971e-37,gray,No
312,0.8473922984856971,0.7558220066687017,-0.09157029181699539,8.664467994067568e-52,gray,No
313,0.8888407515123202,0.7663370014836854,-0.12250375002863478,1.6696294380430968e-69,gray,No
314,0.7873243998443561,0.8046468090376834,0.01732240919332728,1.1604796179582354e-11,gray,No
316,0.9483339686998411,0.7285796721028034,-0.2197542965970377,2.227691203933458e-86,gray,No
318,0.8819800450534148,0.9121666131509386,0.030186568097523847,8.805073305936982e-56,gray,No
319,0.9241379891884036,0.9396030367902847,0.015465047601881055,6.655447353717343e-66,gray,No
320,0.9650655277542969,0.9180088434666961,-0.04705668428760079,2.867125313820669e-73,gray,No
322,0.8615739696624722,0.8348270179578376,-0.02674695170463459,1.8579136400414172e-25,gray,No
328,0.6846577217754205,0.9243213431294892,0.2396636213540687,3.6941711877845724e-147,gray,No
