treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
1520,0.7748528620945111,0.7889830998550722,0.014130237760561104,1.4670844239030567e-07,#B02425,No
1540,0.7584526731901896,0.7854329083978709,0.026980235207681336,1.0719181117884918e-17,#B02425,No
1545,0.7275058129009587,0.7984851665800227,0.07097935367906394,1.810957051276316e-47,#B02425,No
1554,0.805229267769547,0.8297649692749514,0.024535701505404406,1.2428791143678998e-18,#B02425,No
1556,0.8409804830510319,0.894775076491267,0.05379459344023507,1.9097703292898418e-59,#B02425,No
1568,0.7956138445648226,0.8490720450009163,0.05345820043609362,4.5351116464584984e-46,#B02425,No
1582,0.869282307851764,0.9094942390406443,0.040211931188880334,4.640942952694334e-61,#B02425,No
1584,0.8239631489859149,0.904579702901581,0.08061655391566602,1.8512193127743687e-90,#B02425,No
1590,0.7522055865211826,0.7894844138480173,0.03727882732683463,3.2444230289933314e-26,#B02425,No
1596,0.7009483668683236,0.7677421430593182,0.06679377619099458,1.119886365759981e-37,#B02425,No
1604,0.8920421617285471,0.903831247561324,0.011789085832776935,8.148617346539191e-15,#B02425,No
1609,0.8381131561829444,0.8447604205432032,0.006647264360258864,9.888961274144234e-05,#B02425,No
1621,0.8864325951307772,0.9367005263200525,0.050267931189275306,7.267791900575381e-113,#B02425,No
1624,0.8779813532815711,0.8847246118782452,0.006743258596674129,7.622349255518597e-06,#B02425,No
1629,0.8076757914267139,0.8161529608786126,0.008477169451898692,0.00011212626455415433,#B02425,Yes
1636,0.8013377286288215,0.8459831846420118,0.044645456013190365,2.7932449640075005e-42,#B02425,No
1637,0.8431806357756728,0.8629480814780246,0.019767445702351782,1.2215445489888837e-22,#B02425,No
1656,0.793994513260137,0.8279576604704172,0.033963147210280153,1.4056471892509179e-30,#B02425,No
1663,0.841794421036204,0.8951802669791892,0.05338584594298512,4.148594217861712e-61,#B02425,No
1684,0.8570372885397975,0.9127329001771318,0.055695611637334275,1.0653843205712565e-76,#B02425,No
1691,0.9012908224048312,0.9235438388976411,0.022253016492809974,4.1704526689429247e-44,#B02425,No
1711,0.9316178830559965,0.9383483596187377,0.006730476562741283,1.0231962812444596e-29,#B02425,No
