treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
645,0.8719386927927103,0.8220627095653326,-0.04987598322737774,5.63268845694606e-42,gray,No
647,0.7828562396782207,0.8150020333862797,0.032145793708059034,1.0,gray,No
648,0.9682316398798547,0.9165347504318976,-0.05169688944795714,7.058307598637562e-72,gray,No
651,0.5066719190155692,0.9194883018616697,0.41281638284610056,1.0,gray,No
654,0.7291580062638938,0.8369906950576309,0.10783268879373709,1.0,gray,No
657,0.8625180719520679,0.8223153552827458,-0.04020271666932207,8.298409649223904e-34,gray,No
659,0.8190805113496319,0.7960243844190927,-0.023056126930539156,6.294846292052073e-13,gray,No
665,0.8181298019141051,0.7439932322015332,-0.07413656971257188,8.455358071401095e-41,gray,No
667,0.768730088572651,0.889328800971196,0.12059871239854503,1.0,gray,No
672,0.37005834340746196,0.8698605227819575,0.4998021793744955,1.0,gray,No
680,0.8703531760900693,0.9121507800015459,0.04179760391147658,1.0,gray,No
681,0.6359851542278623,0.9090850940644796,0.2730999398366173,1.0,gray,No
682,0.708543433517169,0.8093483935715787,0.10080496005440975,1.0,gray,No
686,0.6401499293584803,0.8870331812826592,0.24688325192417893,1.0,gray,No
688,0.8982109067026246,0.8204338968760791,-0.07777700982654545,2.2348814939321904e-61,gray,No
689,0.5314269190759913,0.874645796646305,0.3432188775703138,1.0,gray,No
691,0.9493258889229501,0.9318399738982249,-0.017485915024725185,8.205645588996597e-53,gray,No
693,0.8986860314002608,0.8352670312612402,-0.06341900013902058,1.7052941331940524e-50,gray,No
696,0.914892864730505,0.9236682777632743,0.008775413032769297,1.0,gray,No
697,0.6123637937894908,0.7826576995598192,0.17029390577032844,1.0,gray,No
704,0.8474612144042496,0.8292545617065951,-0.018206652697654535,1.3896294665772022e-13,gray,No
707,0.9137938017993336,0.8330350070522978,-0.08075879474703573,9.163192386291065e-65,gray,No
711,0.34149579530548063,0.7931249929709481,0.45162919766546744,1.0,gray,No
715,0.8257206902964066,0.8308084492757943,0.005087758979387735,0.992124580240769,gray,No
718,0.9475361199085587,0.9198649218302607,-0.027671198078297987,1.740680208920595e-47,gray,No
719,0.8467610400678031,0.9155580906350693,0.06879705056726626,1.0,gray,No
720,0.8597222357927985,0.9393488973400156,0.07962666154721709,1.0,gray,No
722,0.4988657019020092,0.8417709999777527,0.34290529807574355,1.0,gray,No
725,0.9426442303242638,0.8757584684312666,-0.06688576189299722,2.4994539776348364e-64,gray,No
728,0.853461424072044,0.7871611338011104,-0.06630029027093354,1.7429212405005328e-46,gray,No
730,0.6908574941413954,0.9169165487155935,0.22605905457419806,1.0,gray,No
731,0.8014173604940836,0.7471076214456582,-0.0543097390484254,3.346541910230439e-32,gray,No
732,0.2246662026242811,0.9144814369068511,0.6898152342825701,1.0,gray,No
733,0.6178964357642805,0.8748662395964502,0.2569698038321696,1.0,gray,No
737,0.9754437373800707,0.8810515805045278,-0.09439215687554292,1.3519454482473234e-81,gray,No
739,0.9192354244662094,0.888601830725852,-0.030633593740357457,4.069740650064633e-34,gray,No
744,0.7341187582100953,0.9376786708055336,0.20355991259543826,1.0,gray,No
749,0.8957787981660736,0.9040535886901927,0.008274790524119058,0.9999999987899246,gray,No
751,0.3814002531733499,0.9078535384858556,0.5264532853125057,1.0,gray,No
752,0.6192551555911828,0.9145932984417235,0.2953381428505407,1.0,gray,No
754,0.8496627138196472,0.8216693232334797,-0.027993390586167455,4.95814753126981e-21,gray,No
755,0.5095131622662585,0.8998311878568892,0.39031802559063067,1.0,gray,No
756,0.798682376543509,0.7621383994632076,-0.03654397708030144,4.366863591241136e-18,gray,No
757,0.5680859498338958,0.8176015758208501,0.24951562598695431,1.0,gray,No
758,0.4113906295571713,0.838099544809767,0.4267089152525957,1.0,gray,No
759,0.8024902491233721,0.8339142840651241,0.031424034941752055,1.0,gray,No
760,0.8752059115073285,0.9110079254150708,0.03580201390774229,1.0,gray,No
761,0.8603338092269277,0.8929247728962757,0.032590963669347994,1.0,gray,No
766,0.7854169560523376,0.8372749363545016,0.05185798030216393,1.0,gray,No
769,0.8725706919457125,0.839974320207987,-0.03259637173772545,1.5892492343007835e-27,gray,No
770,0.8449860684270231,0.8143449796382372,-0.03064108878878591,4.7536549646087636e-26,gray,No
771,0.8424291957578378,0.8359149822344818,-0.006514213523356016,0.0008536717104126319,gray,No
773,0.9139041796185237,0.9336616025858367,0.019757422967313087,1.0,gray,No
777,0.8315377524122051,0.8312888463143877,-0.0002489060978173585,0.45253197478882345,gray,No
780,0.39324102602579913,0.8941985254816573,0.5009574994558582,1.0,gray,No
782,0.7928293392913768,0.8563673502725152,0.06353801098113843,1.0,gray,No
784,0.8341177970536362,0.7614936888800905,-0.0726241081735457,8.228843165373534e-43,gray,No
788,0.7890474292757743,0.831177280077206,0.04212985080143172,1.0,gray,No
790,0.8227772647707682,0.9156795565464932,0.09290229177572507,1.0,gray,No
792,0.8448599484125382,0.9026801935868594,0.05782024517432116,1.0,gray,No
796,0.7615061633407665,0.7274369366454154,-0.03406922669535106,4.657224729885738e-19,gray,No
797,0.8168671261572746,0.8480797233484338,0.031212597191159208,1.0,gray,No
803,0.823669669251253,0.8038991255097793,-0.01977054374147369,2.0380163343536345e-10,gray,No
805,0.7381577626822726,0.7305315286177025,-0.007626234064570081,0.0070126036513473,gray,No
807,0.8339327109464261,0.8286481012639431,-0.00528460968248301,0.010532451954671448,gray,No
808,0.8317390629930258,0.8088298216135739,-0.02290924137945194,1.6542411854853032e-13,gray,No
810,0.5569756651422947,0.7949881340029384,0.23801246886064376,1.0,gray,No
811,0.8571763601831297,0.8687854382525222,0.011609078069392487,0.9999999999581016,gray,No
812,0.7546332417635232,0.9064042337258688,0.15177099196234556,1.0,gray,No
813,0.7908727302926392,0.8921068537203264,0.10123412342768723,1.0,gray,No
818,0.9586908617626481,0.9082752985739603,-0.050415563188687784,1.4527417789558084e-67,gray,No
819,0.9672301759711109,0.9000012307073127,-0.06722894526379819,6.600871043291416e-78,gray,No
820,0.9021266353251495,0.938465743200205,0.036339107875055565,1.0,gray,No
823,0.7786774805547678,0.8001660710996888,0.021488590544921027,0.9999999999999508,gray,No
825,0.6777434626324078,0.9225641591327107,0.24482069650030291,1.0,gray,No
828,0.6291767354097988,0.8320803354818262,0.20290360007202746,1.0,gray,No
831,0.9337300391491931,0.9000363241849141,-0.033693714964278976,2.7946269643310723e-50,gray,No
832,0.7527905520402774,0.7854489040475044,0.032658352007227,1.0,gray,No
833,0.9598735604253774,0.8968491632173121,-0.0630243972080653,1.3187223621319566e-68,gray,No
835,0.901983371087436,0.9285077715353285,0.026524400447892504,1.0,gray,No
836,0.858395208742875,0.817249732919756,-0.041145475823119004,1.94084504140812e-30,gray,No
840,0.8319621504875562,0.8861111353210772,0.05414898483352104,1.0,gray,No
841,0.4195419078155257,0.8509074827406592,0.4313655749251335,1.0,gray,No
